"site","latitude","longitude"
"http://environment.data.gov.uk/hydrology/id/stations/72f71a49-eabf-4155-91da-3b4342731f42",53.250468,-0.312842
"http://environment.data.gov.uk/hydrology/id/stations/9903a7d5-7a84-45de-b9cb-e801128f8883",52.856717,-0.628178
"http://environment.data.gov.uk/hydrology/id/stations/6b0cab32-b905-4f3c-a554-cd5176c5d2e4",52.866873,-0.325877
"http://environment.data.gov.uk/hydrology/id/stations/1f063d6d-d832-4386-b15f-025e0bc3e674",53.297217,-0.131983
"http://environment.data.gov.uk/hydrology/id/stations/10e9cd17-c7c1-431a-8daa-1d14d131d1c1",53.23101,-0.556167
"http://environment.data.gov.uk/hydrology/id/stations/2ec41641-3875-4613-8d97-2ddbe6b1a4ad",51.324401,1.255693
"http://environment.data.gov.uk/hydrology/id/stations/e333da21-e6fd-421c-8c30-b56f1ec745c5",50.91564,0.043453
"http://environment.data.gov.uk/hydrology/id/stations/ea442d7a-f666-450a-a04f-449b7aec9edb",51.171523,-1.78526
"http://environment.data.gov.uk/hydrology/id/stations/f3904234-3063-44ac-b93a-0f52861ddbb4",53.854446,-2.44938
"http://environment.data.gov.uk/hydrology/id/stations/3ab02013-e0a1-4215-96f2-22f078b21f21",51.424331,0.2312
"http://environment.data.gov.uk/hydrology/id/stations/f5b37267-c78d-4e3e-9fca-0a380d46ffc8",53.939703,-1.862157
"http://environment.data.gov.uk/hydrology/id/stations/b3da4efe-3997-4799-8c1f-399c4ae293fc",51.222382,0.33522
"http://environment.data.gov.uk/hydrology/id/stations/12ede3c0-861a-45f9-88a8-6170ff13a6ae",54.426631,-3.489083
"http://environment.data.gov.uk/hydrology/id/stations/0a8b3311-f905-40e3-9516-823b7eb8a946",55.09346,-2.481494
"http://environment.data.gov.uk/hydrology/id/stations/d21f1e9f-b6ba-4491-b6cf-faf227813d47",51.757619,-0.475391
"http://environment.data.gov.uk/hydrology/id/stations/24734dfe-df3d-43fc-acda-77cbdbc2988e",51.839044,-0.027533
"http://environment.data.gov.uk/hydrology/id/stations/004d8c0d-b7cf-49ae-aee7-52e37cd11aed",50.876605,-1.99157
"http://environment.data.gov.uk/hydrology/id/stations/0ed899ca-adc1-430f-9207-c37f1766cdbe",53.174738,-0.571373
"http://environment.data.gov.uk/hydrology/id/stations/6686f092-7aa6-45a1-a44b-e9bf6d0662aa",53.291871,0.123008
"http://environment.data.gov.uk/hydrology/id/stations/95d8f3a8-4932-47e9-82d8-f839ef7ba695",53.496222,-0.112844
"http://environment.data.gov.uk/hydrology/id/stations/162e2bb4-a4f7-48a7-910b-65a4f5cd0a4f",51.567599,-0.49112
"http://environment.data.gov.uk/hydrology/id/stations/f926adb6-6408-4d86-98b1-7c76f4bdbc37",53.407385,-0.448806
"http://environment.data.gov.uk/hydrology/id/stations/a500d94b-c314-454f-9412-3ee89097285b",50.93139,-2.25743
"http://environment.data.gov.uk/hydrology/id/stations/a5f8e95f-d24c-4a37-84e1-e346594a47b4",53.407385,-0.448806
"http://environment.data.gov.uk/hydrology/id/stations/be0a7858-95c9-43aa-a054-0dc1989349f8",53.371086,0.00819
"http://environment.data.gov.uk/hydrology/id/stations/f22f80f8-1bb0-4e77-b225-291487060c6f",53.512713,-1.282505
"http://environment.data.gov.uk/hydrology/id/stations/f865f658-a32e-4601-b61e-e5c2f02c578a",53.37405,-0.450018
"http://environment.data.gov.uk/hydrology/id/stations/bc461833-6006-4224-8820-31c35ec58822",50.915879,-1.96674
"http://environment.data.gov.uk/hydrology/id/stations/8266a6c0-d144-4cc8-aa72-f53b6a0d7056",53.38863,-0.331294
"http://environment.data.gov.uk/hydrology/id/stations/49ef0934-49fa-4150-b1d2-83b14f6e3724",51.904243,0.020897
"http://environment.data.gov.uk/hydrology/id/stations/0de5636a-5fc2-42de-846d-28ba870aff7b",51.670654,-0.380235
"http://environment.data.gov.uk/hydrology/id/stations/54b8c99b-9301-4361-9edb-17abdf585144",52.680985,-0.361204
"http://environment.data.gov.uk/hydrology/id/stations/8820d897-a09e-4857-8095-5834fee6962f",52.383072,-2.321186
"http://environment.data.gov.uk/hydrology/id/stations/8179e32e-1239-4598-84da-c7db7ccff7cb",50.342604,-4.00517
