"site","latitude","longitude"
"3033000501",-12.724668283,45.116986292
"3035000101",-12.743791491,45.140670399
"3035000201",-12.760561754,45.148436832
"3036000101",-12.73753793,45.164894403
"3045000101",-12.761317582,45.098430035
"3051000101",-12.775430173,45.106967053
"3052000101",-12.784688572,45.110564284
"3053000101",-12.771350726,45.146913736
"3053000201",-12.808210302,45.127685913
"3054000101",-12.834061555,45.132076288
"3073000101",-12.97068984,45.129723012
"3074000101",-12.968467768,45.158037662
"3092000101",-12.840129963,45.177033542
"3094000101",-12.873241559,45.19411718
"4000000101",-21.376618691,55.615699903
"4000000102",-21.375254291,55.615654868
"4001000101",-21.340248013,55.644621986
"4001000201",-21.33902202,55.643387787
"4001000301",-21.381009615,55.645672686
"4005000101",-21.175188555,55.721976963
"4010000101",-21.143904766,55.585693089
"4012000101",-21.04147154,55.679712956
"4012000201",-21.035025937,55.714487228
"4013000101",-21.035399628,55.6599349
"4013000201",-21.023693915,55.670555899
"4013000401",-20.996786781,55.663069594
"4013000501",-21.003521471,55.675198473
"4020000101",-20.998919379,55.579492877
"4020000201",-21.061325083,55.493714767
"4021000101",-21.025986285,55.61149735
"4022000101",-20.978258533,55.640255699
"4030000101",-20.932353037,55.641920525
"4030000201",-20.969053684,55.605666402
"4030000301",-20.93620008,55.633827755
"4030000401",-20.921464584,55.602405419
"4030000501",-20.960814626,55.578183881
"4030000601",-20.975142151,55.568599139
"4030000701",-20.951219368,55.582434329
"4030000801",-20.975421481,55.564220224
"4030000901",-20.94841096,55.63799635
"4030001001",-20.960661983,55.578392671
"4031000101",-20.916416225,55.509635427
"4031000201",-20.971101281,55.68834393
"4031000601",-20.975236896,55.518391978
"4032000101",-20.893345654,55.472893068
"4032000201",-20.888041608,55.464660969
"4032000301",-20.883458667,55.445329971
"4032000401",-20.908028161,55.433358102
"4040000101",-21.020994405,55.403954009
"4041000101",-20.992858769,55.406119298
"4041000201",-20.997951506,55.383883783
"4050000101",-20.992858769,55.406119298
"4050000201",-21.058356126,55.309595961
"4051000101",-21.052327664,55.229631108
"4051000301",-21.048767947,55.238226885
"4051000302",-21.048767947,55.238226885
"4051000401",-21.168595843,55.287934952
"4051000501",-21.168312252,55.290258953
"4051000601",-21.169780518,55.288075395
"4061000101",-21.181247256,55.534590444
"4062000101",-21.316688854,55.442894906
"4062000201",-21.277507367,55.497932157
"4062000301",-21.333392557,55.458790109
"4062000401",-21.276246638,55.513644261
"4062000501",-21.215006669,55.593253499
"4062000601",-21.284079951,55.503628871
"4062000701",-21.265984391,55.52487778
"4062000801",-21.308904026,55.500726674
"5041000101",4.986284467,-54.437026296
"5061000101",5.493567718,-54.036170715
"5063000101",5.465312072,-54.033891349
"5143000101",4.206879105,-54.560865405
"5220000101",3.384427262,-54.052123842
"5221000101",3.647586494,-54.024466036
"5221000201",3.805435012,-54.142595126
"5241000101",4.271536889,-54.381705873
"5423000101",3.199926168,-54.189616188
"5424000101",3.279467073,-54.119527324
"5424000102",3.295289409,-54.071830172
"5471000101",3.225621995,-54.088677656
"5522000101",3.405833417,-53.832881668
"5522000102",3.393217089,-53.930172891
"6000000101",3.171688901,-52.32699647
"6000000102",3.171667805,-52.322583447
"6020000101",3.801667815,-51.884756948
"6122000101",3.178691204,-52.36704657
"6122000201",3.180794963,-52.38324561
"6122000301",3.176090312,-52.488043995
"6201000101",2.25838631,-52.872735355
"6242000101",3.081554738,-52.330644036
"7022000101",4.878134131,-53.722771782
"7050000101",5.384362248,-53.672679099
"8011000101",3.616710407,-52.669731887
"8031000101",4.019507259,-52.560331985
"8032000101",4.187812533,-52.321934053
"9003000101",4.549414056,-52.886753864
"9011000101",4.741412715,-53.110283097
"9012000101",4.732530656,-53.152725422
"9020000101",4.882972746,-53.012364368
"9023000101",4.966962885,-53.03357645
"9024000101",5.066750236,-53.044362163
"9024000102",5.071379993,-53.058342664
"9024000201",5.09059564,-53.071215814
"9024000202",5.092407374,-53.053170916
"9024000203",5.094754722,-53.04852589
"9024000301",5.35882275,-53.003849668
"9104000101",4.535551791,-52.510677659
"9110000101",4.45795925,-52.385968173
"9111000101",4.536543916,-52.262592691
"9120000101",4.754533934,-52.468595189
"9121000101",4.818565758,-52.521056907
"9121000102",4.815266118,-52.536600756
"9131000101",4.89644235,-52.790250953
"9131000102",4.897142476,-52.792182043
"9133000101",5.150361699,-52.699673946
"9134000101",5.227193576,-52.785487428
"A021005050",47.556969907,7.606153158
"A022020001",47.564376836,7.528981528
"A022065001",47.587489322,7.508167695
"A023010001",47.603575148,7.545293761
"A023020001",47.596980267,7.556488474
"A023020101",47.639123883,7.514201615
"A024000101",47.603518839,7.402934356
"A026000101",47.65948711,7.336371644
"A026000201",47.683850098,7.375372559
"A034002201",47.789660363,7.402299785
"A034030201",47.758723631,7.480874862
"A034030301",47.899842827,7.462997096
"A034030401",47.992088886,7.514937856
"A041030001",48.221808078,7.647875257
"A041030101",48.097190074,7.557677958
"A043030001",48.266571353,7.65020065
"A052033001",48.289669284,7.665814529
"A052034001",48.326605288,7.694716301
"A052055001",48.310351223,7.677065894
"A053031001",48.395107831,7.7111514
"A053074001",48.368418417,7.686697312
"A053074201",48.296111774,7.654202062
"A060005050",48.563180169,7.804630572
"A060005101",48.525505158,7.796697709
"A061005050",48.592540377,7.802870979
"A061005051",48.592540377,7.802870979
"A100003001",47.488084245,7.39294943
"A100003101",47.478018355,7.384941496
"A100003201",47.460045735,7.296157592
"A104003001",47.590251278,7.253991626
"A105003001",47.626074897,7.238848498
"A106000101",47.585871052,7.383929125
"A107020001",47.622322327,7.275242652
"A108003001",47.652609274,7.265158336
"A108003002",47.654636122,7.266427845
"A110020001",47.462078582,7.197513938
"A112010001",47.564188893,7.154840168
"A112010002",47.562220686,7.157963028
"A112020001",47.631656198,7.108239939
"A112062201",47.630391493,7.057048712
"A113030001",47.654860256,7.104532344
"A113030002",47.654860256,7.104532344
"A115020001",47.662169688,7.223092969
"A115084001",47.672407674,7.246257822
"A116003001",47.735333762,7.322482411
"A116003002",47.717758038,7.306562505
"A116003003",47.731405036,7.319517865
"A116003004",47.728956361,7.31473329
"A116003101",47.765765777,7.350424932
"A120020001",47.806839042,6.906195776
"A120020101",47.800124444,6.887820801
"A120020201",47.800574867,6.888910324
"A120020301",47.801825369,6.895207711
"A120020302",47.800706288,6.889294424
"A120020501",47.806698765,6.907429448
"A120050001",47.817401489,6.874408445
"A121000101",47.793124841,6.961421404
"A122069001",47.775282501,7.058462307
"A122201001",47.771364408,7.002925459
"A122201002",47.765329266,7.007844653
"A123050001",47.761036897,7.106683241
"A124020001",47.744149208,7.14978292
"A124020101",47.743688397,7.14778271
"A124052001",47.754997445,7.172174076
"A125020001",47.74548707,7.232178039
"A125020101",47.75811444,7.303346596
"A125020201",47.747205855,7.253871104
"A125053101",47.747061324,7.301690786
"A125053201",47.739923542,7.287176381
"A130000101",47.776633435,7.354389778
"A132030201",47.748230944,7.254434186
"A133003001",47.866883381,7.348210521
"A133043101",47.762505539,7.355920293
"A133043201",47.790523615,7.376394371
"A133043301",47.769718462,7.35708605
"A140020001",47.94379054,6.956372308
"A140020002",47.943697053,6.956472619
"A140202001",47.97657683,6.960753267
"A142035101",47.871805793,6.971993917
"A143020001",47.841498373,7.071326146
"A143020002",47.841498373,7.071326146
"A143069001",47.851522607,7.079793303
"A146020001",47.868549411,7.336813417
"A146020101",47.860149364,7.325091074
"A146020301",47.827121576,7.264432888
"A146020302",47.842762968,7.2863205
"A147003001",47.967632992,7.398567822
"A147003101",48.072079733,7.394347966
"A147004001",48.04171942,7.417832172
"A147004101",47.913220771,7.359879698
"A150020001",47.941663879,7.10778735
"A150020002",47.940513353,7.104868347
"A150020003",47.936490448,7.09232647
"A150020101",47.935002633,7.045813471
"A150066001",47.937069629,7.096649166
"A151020001",47.922402957,7.198283641
"A151058001",47.922316534,7.17772276
"A152020001",47.911077211,7.212038829
"A153030001",47.953787754,7.259975091
"A153030002",47.951259966,7.267539599
"A153030003",47.953787754,7.259975091
"A156020001",48.034371807,7.347260971
"A156020101",47.960387266,7.31030076
"A157022201",48.031053171,7.35413665
"A157022301",47.900265952,7.333924403
"A157022401",47.858883754,7.311246842
"A158020101",48.059669735,7.38079998
"A160095201",48.083538326,7.261380304
"A161003001",48.102530621,7.384986107
"A200000101",47.997447661,7.023559214
"A201010001",48.024419539,7.090609158
"A201010101",48.014000186,7.072250998
"A202030001",48.051811965,7.110803989
"A202030101",48.050940389,7.043378451
"A202030201",48.054242805,7.065215454
"A203053001",48.043148002,7.202235028
"A204010001",48.085355226,7.273658473
"A204010101",48.063425539,7.232118598
"A204010201",48.047566265,7.207961864
"A204010301",48.048909628,7.207272565
"A204010401",48.048226193,7.207828588
"A210020001",48.120073824,7.147942773
"A210020101",48.126926479,7.161617246
"A211030001",48.151185694,7.171245451
"A212020001",48.154907514,7.230914947
"A212020002",48.156623648,7.215457142
"A213020001",48.130440401,7.309789553
"A214010001",48.159712726,7.369707586
"A214010101",48.133381148,7.353594479
"A214010102",48.13290633,7.353030288
"A215030001",48.200020976,7.30107985
"A215030101",48.212019833,7.204665348
"A216010001",48.187145477,7.402653351
"A220000101",48.18466641,7.432607296
"A222000101",48.161650916,7.448495474
"A223030201",48.01064323,7.523277524
"A225020001",48.126224851,7.446763199
"A226020001",48.255909219,7.513108901
"A226020101",48.189128012,7.491112484
"A226032001",48.571879649,7.724766884
"A226032002",48.571819662,7.724679265
"A226032101",48.200522163,7.459687893
"A228003001",48.621901523,7.7858512
"A231020001",48.318897367,7.349003737
"A232021001",48.232063734,7.161556958
"A232054001",48.231255474,7.162248357
"A232070001",48.243426693,7.162292472
"A234021001",48.270110321,7.292618402
"A234021101",48.278530694,7.345264569
"A235020001",48.271832622,7.45981862
"A235020002",48.27284149,7.456646587
"A235020003",48.278696563,7.475314505
"A236003001",48.33701451,7.546574037
"A236003301",48.255576627,7.522891412
"A237003001",48.397643092,7.651113456
"A237047001",48.372629967,7.627987098
"A237047101",48.379346507,7.617769539
"A238077201",48.411079645,7.673800274
"A241073001",48.313607097,7.608378264
"A241082001",48.293505579,7.60499745
"A242020001",48.405555171,7.687710553
"A242020101",48.347440671,7.630745207
