"gauge_id","latitude","longitude"
"302091282210140",39.1986,140.5828
"302091282210150",39.0031,140.4692
"302091282210960",39.3056,140.5753
"302091282226010",39.6064,140.6222
"302091282226020",39.9261,140.7092
"302091282226030",39.8617,140.7106
"302101282209010",39.2314,140.1481
"302101282209020",39.2717,140.1117
"302101282209030",39.3158,140.1011
"302101282209040",39.3536,140.0697
"302101282209050",39.3756,140.0661
"302101282209070",39.1578,140.2533
"302101282209080",39.3219,140.1761
"302101282209090",39.3439,140.0908
"302101282209100",39.4158,140.07
"302111282214010",38.4814,140.35
"302111282214020",38.4211,140.3264
"302111282214040",38.3403,140.2858
"302111282214050",38.3694,140.2394
"302111282214060",38.3503,140.1978
"302111282214070",38.3036,140.1358
"302111282214080",38.1983,140.1022
"302111282214090",38.1139,140.0483
"302111282214100",38.0664,140.0647
"302111282214130",37.9861,140.1417
"302111282214140",37.9442,140.1267
"302111282214160",38.3967,140.2833
"302111282214170",38.3472,140.3072
"302111282214180",38.2922,140.2792
"302111282215010",38.7589,140.0644
"302111282215030",38.8197,139.9764
"302111282215040",38.8797,139.9075
"302111282215050",38.8872,139.8419
"302111282215080",38.8842,139.8383
"302111282216010",38.7767,140.0175
"302111282216050",38.7383,140.1433
"302111282216060",38.7456,140.1942
"302111282216070",38.7989,140.2128
"302111282216080",38.8683,140.2289
"302111282216100",38.86,140.2503
"302111282216120",38.8639,140.2803
"302111282216140",38.7019,140.2319
"302111282216150",38.6872,140.2347
"302111282216170",38.6042,140.1653
"302111282216180",38.6906,140.2778
"302111282216190",38.7556,140.4258
"302111282216200",38.6625,140.2881
"302111282216210",38.5892,140.3692
"302111282221010",37.9181,139.8861
"302111282221020",37.9131,139.9153
"302111282221030",38.0114,139.9664
"302111282221040",38.0269,139.9867
"302111282221050",38.3914,139.9969
"302111282221060",38.4489,140.0533
"302121282215010",38.6067,139.8331
"302121282215020",38.6306,139.8478
"302121282215040",38.7256,139.8508
"302121282215050",38.7728,139.8494
"302121282215070",38.8411,139.8144
"302121282227010",38.6172,139.84
"302121282227020",38.6172,139.84
"302121282227030",38.5897,139.8517
"302121282227050",38.5711,139.9233
"303011283322010",36.6328,140.3972
"303011283322020",36.5525,140.4267
"303011283322040",36.4964,140.5544
"303011283322050",36.495,140.5675
"303011283322070",36.5414,140.4714
"303011283322080",36.5369,140.5406
"303021283322020",36.3769,140.4803
"303021283322030",36.4208,140.4347
"303021283322040",36.55,140.3258
"303021283322060",36.7558,140.1431
"303021283322070",36.8569,140.1186
"303021283322100",36.3694,140.4978
"303031283301010",35.9222,139.9778
"303031283301020",35.9817,139.89
"303031283301030",36.1431,139.6983
"303031283301040",36.1947,139.5153
"303031283301050",36.2408,139.3833
"303031283301060",36.2644,139.1981
"303031283301070",36.3128,139.12
"303031283301090",36.1931,139.6961
"303031283301100",36.2544,139.6542
"303031283301110",36.2619,139.7475
"303031283301150",36.2925,139.7325
"303031283303170",36.1136,140.1428
"303031283303180",36.1842,140.2594
"303031283303190",35.9436,140.2506
"303031283303200",36.0111,140.2647
"303031283303210",36.1694,140.3519
"303031283303220",36.1581,140.4756
"303031283303230",36.1567,140.5117
"303031283305120",35.8508,139.8944
"303031283305140",35.9383,139.8497
"303031283305170",36.0903,139.7761
"303031283305190",36.1033,139.7892
"303031283305210",36.1217,139.7664
"303031283305520",35.8842,139.8383
"303031283305540",35.955,139.8053
"303031283305570",35.9164,139.8083333
"303031283305600",35.9125,139.8016667
"303031283305610",35.8978,139.7869
"303031283305780",35.8869,139.7417
"303031283306020",36.2683,139.5931
"303031283306050",36.3019,139.5028
"303031283306080",36.3339,139.4447
"303031283306090",36.3553,139.3869
"303031283306170",36.4344,139.2803
"303031283306220",36.2806,139.5772
"303031283306300",36.2789,139.5017
"303031283306420",36.3056,139.5336
"303031283306540",36.4067,139.35
"303031283307010",36.75,139.7983
"303031283307020",36.7481,139.8014
"303031283307080",36.5422,139.9472
"303031283307100",36.2906,139.9114
"303031283307110",36.2258,139.9117
"303031283307130",36.1525,139.9492
"303031283307160",36.0217,139.985
"303031283307200",36.4328,140.0653
"303031283307210",36.3919,140.0311
"303031283307230",36.2906,139.9981
"303031283307240",36.25,139.9964
"303031283307270",36.1072,139.9986
"303031283307330",36.0036,139.9922
"303031283307380",35.9253,140.1286
"303031283307390",36.4092,139.9878
"303031283314010",36.5503,138.7839
"303031283317010",36.5519,138.9214
"303031283323030",36.3217,139
"303031283323040",36.2911,139.0761
"303031283323050",36.2797,139.1239
"303031283323060",36.3208,138.8883
"303031283323070",36.2606,139.0256
"303031283323090",36.1936,139.0636
"303031283323100",36.2722,139.1286
"303031283323110",36.1919,138.96
"303031283323120",36.4189,138.7953
"303031283323130",36.2778,139.1564
"303031283323140",36.2172,138.8031
"303041283308010",36.1125,139.1975
"303041283308020",36.1353,139.2822
"303041283308040",36.0839,139.4383
"303041283308050",35.9853,139.5194
"303041283308060",35.8908,139.5597
"303041283308080",36.0919,139.4294
"303041283308110",36.0181,139.4811
"303041283308140",35.9219,139.4544
"303041283308150",35.9561,139.4742
"303041283308160",35.9528,139.5111
"303041283308170",35.9658,139.345
"303041283308180",35.9789,139.3781
"303041283308190",35.9836,139.4019
"303041283308200",35.9561,139.4742
"303041283308210",35.9772,139.3911
"303041283308220",36.0192,139.3819
"303041283308230",36.0081,139.4208
"303041283308240",35.9353,139.4417
"303041283308300",35.9881,139.4367
"303051283310050",35.6442,139.5278
"303051283310060",35.6819,139.4122
"303051283310070",35.7811,139.2667
"303051283310080",35.6486,139.4583
"303051283310090",35.6644,139.41
"303051283310100",35.6667,139.3297
"303051283310110",35.7181,139.2994
"303061283310060",35.515,139.6089
"303061283310070",35.5133,139.5519
"303061283310090",35.5472,139.6206
"303061283310100",35.5028,139.6069
"303061283310110",35.5369,139.4983
"303061283310120",35.5697,139.5122
"303071283310030",35.4439,139.3711
"303071283319020",35.4967,139.345
"303081283324010",35.6481,138.6414
"304011284406010",38.0875,139.7275
"304011284406020",38.0894,139.5733
"304011284406030",38.1122,139.4858
"304011284406040",38.135,139.4611
"304011284406070",38.0569,139.7444
"304021284402010",37.7381,139.2708
"304021284402030",37.8231,139.1539
"304021284402040",37.8531,139.1553
"304021284402080",37.7461,139.1981
"304021284415010",37.5767,139.7678
"304031284401020",37.6247,138.9097
"304031284401040",37.6375,138.9486
"304031284401060",37.6944,139.0342
