gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,supported_variable,Suure_Id,H_Kunta_Id,KuntaNimi,Nro,KoordYkPohj,KoordYkIta,KoordPkPohj,KoordPkIta,KoordLat,KoordLong,KoordTarkkuus,Karttalehti,Omistaja_Id,Tila_Id,Laitteisto_Id,H_Vesal_Id,VesalNimi,H_PaaVesal_Id,KoordErTmPohj,KoordErTmIta,Jarvi_Id,JarviNro,JarviNimi
894,Ruskeakoski,Jänisjoki,62.427083499438446,30.441867713779605,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,167,Joensuu,0100150,6929395,3677929,6924731,4522990,622536,302641,10,424107A,2,1,9.0,10,Loitimon la,1,6926492,677686,93.0,01.021.1.001,Melakko-Loitimo
895,Vääräkoski,Jänisjoki,62.21430875895046,30.500721770332525,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,848,Tohmajärvi,0101251,6905869,3682250,6901039,4526215,621250,303013,0,423208C,2,1,9.0,4,Jänisjoen keskiosan a,1,6902976,682005,18.0,01.011.1.018,Varislampi
896,Kontturi,Tohmajoki,61.97771648247936,30.320053773188903,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,260,Kitee,0201000,6879031,3674209,6874612,4516944,615838,301923,1,423105C,16,1,7.0,69,Kiteenjoen alaosan a,2,6876149,673968,742.0,02.021.1.001,Kamarahkonlampi
897,Juankoski,Hiitolanjoki,61.434885247531525,29.342999133129982,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,689,Rautjärvi,0300250,6816330,3625189,6814253,4465100,612604,292045,10,412302C,2,1,9.0,81,Simpelejärven alaosan la,3,6813473,624968,835.0,03.012.1.020,Konkanlampi
898,Kangaskoski,Hiitolanjoki,61.41166958601203,29.402671979592597,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,689,Rautjärvi,0300450,6813860,3628467,6811636,4468260,612440,292420,10,412302C,2,1,9.0,78,Kokkolanjoen a,3,6811004,628245,813.0,03.011.1.001,Lahnanen
899,"Jongunjoki, Viitakoski",Vuoksi,63.563168610570685,30.015033389904797,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,422,Lieksa,0400510,7054821,3649961,7051283,4500910,633345,300105,0,434102A,16,2,,340,Jongunjoen a,4,7051867,649728,,,
900,"Jongunjoki, Viitakoski",Vuoksi,63.563168610570685,30.015033389904797,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,422,Lieksa,0400520,7054821,3649961,7051283,4500910,633345,300105,1,434102A,16,1,7.0,340,Jongunjoen a,4,7051867,649728,,,
901,"Lieksanjoki, Ruunaa",Vuoksi,63.41781473113794,30.470659284830596,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,422,Lieksa,0400600,7039784,3673459,7035167,4523671,632502,302826,1,433209B,16,1,7.0,389,Ruunaanjärven a,4,7036836,673217,8332.0,04.492.1.001,Polvijärvi
902,"Lieksanjoki, Höpöttäjänvirta",Vuoksi,63.33563976043148,30.037090714601057,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,422,Lieksa,0400800,7029531,3652258,7025920,4502020,632006,300225,0,433202B,16,2,,332,Lieksankosken a,4,7026588,652025,6961.0,04.421.1.003,Riikolanlampi
903,"Lieksanjoki, Lieksankoski",Vuoksi,63.33563976043148,30.037090714601057,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,422,Lieksa,0400850,7029531,3652258,7025920,4502020,632006,300225,10,433202B,2,1,9.0,332,Lieksankosken a,4,7026588,652025,6961.0,04.421.1.003,Riikolanlampi
904,"Saramojoki, Roukkajankoski",Vuoksi,63.64404867718433,29.093434462901115,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,541,Nurmes,0401100,7062005,3603895,7060617,4455241,633837,290548,0,432112C,16,2,7.0,370,Roukkajankosken a,4,7059048,603681,7860.0,04.471.1.001,Ylikylänjärvi
905,"Saramojoki, Roukkajankoski",Vuoksi,63.64404867718433,29.093434462901115,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,541,Nurmes,0401110,7062005,3603895,7060617,4455241,633837,290548,1,432112C,16,1,7.0,370,Roukkajankosken a,4,7059048,603681,7860.0,04.471.1.001,Ylikylänjärvi
906,"Valtimonjoki, Kuokkastenkoski",Vuoksi,63.54151923317313,28.954705898635133,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,541,Nurmes,0401300,7050362,3597372,7049294,4448180,633227,285728,0,432107D,16,2,7.0,360,Valtimonjoen alaosan a,4,7047410,597161,6579.0,04.411.1.001,Pielinen
907,"Valtimonjoki, Nuolikoski",Vuoksi,63.70841363949766,28.75757016215379,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,541,Nurmes,0401320,7068677,3587060,7068071,4438739,634228,284539,1,432106D,16,1,7.0,362,Nuolijärven a,4,7065717,586853,,,
908,"Valtimonjoki, Kuokkastenkoski",Vuoksi,63.54174805159371,28.955043538905816,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,541,Nurmes,0401350,7050388,3597388,7049319,4448197,633228,285730,0,432107D,2,1,9.0,360,Valtimonjoen alaosan a,4,7047436,597177,6579.0,04.411.1.001,Pielinen
909,"Haapajoki, Putkulankoski",Vuoksi,63.097499773456605,31.02947243040864,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0401920,7005765,3703577,6999792,4552153,630549,310157,1,433305B,16,1,7.0,650,Haapajoen a,4,7002832,703323,,,
910,"Koitajoki, Möhkönkoski",Vuoksi,62.64345851337669,31.29919027380348,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402120,6956124,3720558,6949439,4566795,623834,311808,1,424309D,16,1,7.0,632,Möhkön a,4,6953211,720297,,,
911,"Koitajoki, Lylykoski",Vuoksi,62.78469704029625,30.764047017331215,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402400,6970131,3692230,6964741,4539163,624703,304601,0,424211C,16,2,7.0,625,Mekrijärven a,4,6967212,691981,,,
912,"Koitajoki, Lylykoski",Vuoksi,62.78469704029625,30.764047017331215,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402410,6970131,3692230,6964741,4539163,624703,304601,0,424211C,16,2,,625,Mekrijärven a,4,6967212,691981,,,
913,"Koitajoki, Lylykoski",Vuoksi,62.78469704029625,30.764047017331215,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402420,6970131,3692230,6964741,4539163,624703,304601,1,424211C,16,2,7.0,625,Mekrijärven a,4,6967212,691981,,,
914,"Koitereenjoki, Hiiskoski",Vuoksi,62.85464419964703,30.635069956852835,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402700,6977540,3685214,6972466,4532503,625115,303817,0,424212A,16,2,,639,Koitereen la,4,6974618,684968,11075.0,04.912.1.010,Heinäselkä
915,"Koitereenjoki, Hiiskoski",Vuoksi,62.85464419964703,30.635069956852835,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,146,Ilomantsi,0402710,6977540,3685214,6972466,4532503,625115,303817,0,424212A,16,2,,639,Koitereen la,4,6974618,684968,11075.0,04.912.1.010,Heinäselkä
916,"Koitajoki, Siikakoski",Vuoksi,62.87059658337703,30.315333060051273,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,167,Joensuu,0402800,6978438,3668858,6974124,4516212,625212,301906,0,424206C,16,2,,623,Ala-Koitajoen va,4,6975515,668618,,,
917,"Koitajoki, Pamilo",Vuoksi,62.80099913627683,30.429037701881732,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,167,Joensuu,0402850,6970992,3675052,6966401,4522051,624802,302555,10,424208B,2,1,9.0,6190,Pamilon - Palojärven a,4,6968072,674810,11066.0,04.912.1.001,Palojärvi
918,"Pielisjoki, Häihä",Vuoksi,62.80857850906474,30.200546001860417,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,167,Joensuu,0402900,6971236,3663364,6967188,4510391,624829,301213,0,424205B,16,2,7.0,6167,Kaltimon - Uimaharjun a,4,6968316,663127,6050.0,04.342.1.001,Hiirenvesi
919,"Pielisjoki, Kaltimo",Vuoksi,62.769832183758595,30.130759926522742,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,167,Joensuu,0403350,6966746,3660018,6962860,4506840,624609,300802,10,424202C,2,1,9.0,6167,Kaltimon - Uimaharjun a,4,6963828,659782,6046.0,04.341.1.001,Alusvesi
920,"Pielisjoki, Jakokoski",Vuoksi,62.74704865983292,30.068163883888747,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,276,Kontiolahti,0403700,6964055,3656945,6960316,4503646,624447,300416,0,424202A,16,2,7.0,278,Alusveden a,4,6961138,656710,6046.0,04.341.1.001,Alusvesi
921,"Pielisjoki, Kuurna",Vuoksi,62.70487966853008,29.874912668738233,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,276,Kontiolahti,0404350,6958903,3647285,6955621,4493760,624216,295241,10,422410B,2,1,9.0,6166,Kuurnan - Jakokosken a,4,6955988,647054,,,
922,Höytiäinen - luusua,Vuoksi,62.68000278247601,29.650929845393343,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,276,Kontiolahti,0404810,6955641,3635942,6952890,4482280,624046,293914,0,422407A,16,2,,589,Höytiäisen la,4,6952727,635716,,,
923,Rauanjoki,Vuoksi,62.93243564000503,29.44293930613472,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,607,Polvijärvi,0404813,6983341,3624227,6981100,4471870,625555,292646,1,431304A,16,1,7.0,596,Rauanjoen alaosan a,4,6980416,624005,,,
924,"Höytiäinen, Puntarikoski",Vuoksi,62.68000278247601,29.650929845393343,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,276,Kontiolahti,0404850,6955641,3635942,6952890,4482280,624046,293914,10,422407A,2,1,9.0,589,Höytiäisen la,4,6952727,635716,,,
927,"Pyhäjärvi, Puhos",Vuoksi,62.09511295304423,29.87609912087247,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,260,Kitee,0405250,6890994,3650369,6887660,4493690,620541,295245,10,421312B,2,1,9.0,311,Pyhäjärven a,4,6888107,650137,5802.0,04.311.1.001,Orivesi (Saimaa N60+75.80)
928,Enonkoski,Vuoksi,62.090208495288536,28.9173109177192,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,46,Enonkoski,0405300,6888597,3600327,6887581,4443600,620523,285513,10,421109B,16,2,7.0,247,Ylä-Enonveden a,4,6885710,600116,5714.0,04.291.1.001,Ylä-Enonvesi
929,Enonkoski,Vuoksi,62.090208495288536,28.9173109177192,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,46,Enonkoski,0405360,6888597,3600327,6887581,4443600,620523,285513,0,421109B,16,2,,247,Ylä-Enonveden a,4,6885710,600116,5714.0,04.291.1.001,Ylä-Enonvesi
930,Luupujoki,Vuoksi,63.68212049628302,26.815008040958336,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,263,Kiuruvesi,0405440,7064565,3491017,7064565,3491017,634054,264906,1,332312A,16,2,7.0,449,Luupuveden a,4,7061606,490849,,,
931,"Salahminjärvi, Salahmi",Vuoksi,63.80328772437036,26.933063624186342,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,925,Vieremä,0405750,7078060,3496874,7078060,3496874,634810,265611,10,332411A,2,1,9.0,426,Salahminjärven la,4,7075096,496703,8683.0,04.541.1.001,Salahminjärvi
932,Sonkajärvi - luusua,Vuoksi,63.70033987957481,27.41960118981114,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,762,Sonkajärvi,0406000,7066650,3520923,7066650,3520923,634159,272522,0,334109B,16,2,7.0,454,Matkusjoen yläosan a,4,7063691,520743,8924.0,04.583.1.001,Sonkajärvi
933,Sonkajärvi - luusua,Vuoksi,63.699972577529465,27.42244797672716,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,762,Sonkajärvi,0406010,7066610,3521064,7066610,3521064,634158,272533,1,334109B,16,1,7.0,454,Matkusjoen yläosan a,4,7063651,520884,8924.0,04.583.1.001,Sonkajärvi
934,"Porovesi, Nerohvirta",Vuoksi,63.45950305210283,27.22457270866805,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,140,Iisalmi,0406200,7039755,3511372,7039755,3511372,632732,271340,0,333206B,16,2,,398,Nerkoonjärven a,4,7036807,511196,,,
935,"Porovesi, Nerohvirta",Vuoksi,63.46779824140693,27.22295234891264,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,140,Iisalmi,0406260,7040680,3511288,7040680,3511288,632802,271334,0,334104A,16,1,9.0,398,Nerkoonjärven a,4,7037731,511112,8479.0,04.512.1.001,Nerkoonjärvi
936,"Onkivesi, Viannonkoski",Vuoksi,63.21905435739089,27.20217782968496,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0406400,7012950,3510340,7012950,3510340,631307,271220,10,333204A,16,2,,397,Onkiveden la,4,7010012,510164,5558.0,04.282.1.001,Maaninkajärvi
937,"Onkivesi, Viannonkoski",Vuoksi,63.220398898249385,27.203380769599487,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0406460,7013100,3510400,7013100,3510400,631312,271224,0,333204A,16,1,9.0,397,Onkiveden la,4,7010162,510224,8439.0,04.511.1.001,Onkivesi
938,Pulkonkoski,Vuoksi,63.12909718698192,27.174999559156937,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0406610,7002919,3509000,7002919,3509000,630743,271042,1,333103C,16,1,7.0,243,Ala-Pulkon va,4,6999985,508825,5669.0,04.287.1.001,Ala-Pulkko
939,"Laakajärvi, Kiltua",Vuoksi,63.83157454302045,27.89502834319499,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,762,Sonkajärvi,0406750,7081520,3544230,7081520,3544230,634952,275354,0,334402A,2,1,9.0,502,Laakajärven a,4,7078555,544040,9705.0,04.644.1.001,Laakajärvi
940,"Laakajärvi, pato",Vuoksi,63.83157454302045,27.89502834319499,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,762,Sonkajärvi,0406760,7081520,3544230,7081520,3544230,634952,275354,10,334402A,16,2,,502,Laakajärven a,4,7078555,544040,9705.0,04.644.1.001,Laakajärvi
941,"Kiltuanjärvi, Jyrkkä",Vuoksi,63.77726591815342,27.80855748854287,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,762,Sonkajärvi,0406860,7075410,3540050,7075410,3540050,634636,274843,10,334401B,2,1,9.0,501,Kiltuanjärven a,4,7072447,539862,9679.0,04.642.1.040,Haapajärvi
942,Korpijärvi - luusua,Vuoksi,63.440607365349024,27.984020522704967,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,402,Lapinlahti,0406900,7038006,3549281,7038006,3549281,632624,275914,0,333403D,16,2,,6180,Sälevän - Nurmijoen a,4,7035059,549089,9628.0,04.641.1.003,Korpinen
943,Sälevä,Vuoksi,63.51396157427277,27.948418633718937,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,402,Lapinlahti,0406950,7046156,3547383,7046156,3547383,633048,275706,0,334301D,2,1,9.0,6180,Sälevän - Nurmijoen a,4,7043205,547192,,,
944,Atro,Vuoksi,63.3727869314039,27.98807934538643,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,402,Lapinlahti,0407050,7030450,3549600,7030450,3549600,632220,275929,0,333403C,2,1,9.0,500,Korpisen a,4,7027506,549408,9626.0,04.641.1.001,Karsanjärvi
945,"Syväri, Lastukoski",Vuoksi,63.20481435651652,28.27571606604664,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0407200,7011984,3564360,7011984,3564360,631215,281644,0,333407A,16,2,,490,Syvärin la,4,7009047,564162,9325.0,04.621.1.001,Vuotjärvi
946,"Syväri, Lastukoski",Vuoksi,63.20481435651652,28.27571606604664,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0407260,7011984,3564360,7011984,3564360,631215,281644,0,333407A,2,1,9.0,490,Syvärin la,4,7009047,564162,9325.0,04.621.1.001,Vuotjärvi
947,Ala-Luosta - luusua,Vuoksi,63.27039845269125,28.46824813040962,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,687,Rautavaara,0407300,7019500,3573878,7019500,3573878,631612,282817,1,333410B,16,2,7.0,530,Ala-Luostan a,4,7016560,573677,,,
948,Keyritynjoki,Vuoksi,63.33299825096197,28.542566141138103,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,687,Rautavaara,0407400,7026564,3577441,7026456,4427157,631957,283245,1,431202D,16,2,7.0,521,Keyritynjoen keskiosan a,4,7023621,577238,10084.0,04.682.1.007,Selkälampi
949,Keyritty - luusua,Vuoksi,63.37044527813638,28.37517398742859,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0407410,7030546,3568968,7030546,3568968,632212,282242,1,333412A,16,1,7.0,522,Keyrityn a,4,7027602,568768,9964.0,04.672.1.002,Valkeislampi
950,"Vuotjärvi, Juankoski",Vuoksi,63.06803351483065,28.3387377016572,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0407630,6996805,3567848,6996805,3567848,630403,282031,0,333308D,16,2,7.0,480,Vuotjärven la,4,6993874,567649,,,
951,Karjalankoski,Vuoksi,63.04497593178957,28.304713090725304,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,297,Kuopio,0407750,6994200,3566180,6994200,3566180,630240,281828,10,333308C,2,1,9.0,471,Karjalankosken a,4,6991270,565982,9187.0,04.611.1.070,Heikinlampi
952,Räimänkoski,Vuoksi,63.02092856754266,27.62543837102625,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,749,Siilinjärvi,0407930,6991004,3531841,6991004,3531841,630114,273743,1,333111A,16,2,7.0,245,Räimäjärven va,4,6988075,531657,4829.0,04.272.1.001,Kallavesi (N60 81.70)
953,"Kallavesi, Konnus",Vuoksi,62.54990646307179,27.768579731220193,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,420,Leppävirta,0408000,6938585,3539715,6938585,3539715,623258,274618,1,324111D,16,2,7.0,231,Kallaveden a,4,6935678,539528,4786.0,04.271.1.050,Savivesi
954,"Kallavesi, Konnus",Vuoksi,62.54990646307179,27.768579731220193,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,420,Leppävirta,0408081,6938585,3539715,6938585,3539715,623258,274618,1,324111D,16,1,8.0,231,Kallaveden a,4,6935678,539528,4786.0,04.271.1.050,Savivesi
955,Kallavesi - Konnus + Karvio,Vuoksi,62.54990646307179,27.768579731220193,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,420,Leppävirta,0408087,6938585,3539715,6938585,3539715,623258,274618,0,324111D,16,1,8.0,231,Kallaveden a,4,6935678,539528,4786.0,04.271.1.050,Savivesi
956,Saarijärvi - luusua,Vuoksi,62.9307395614015,28.65337117179468,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,204,Kaavi,0408300,6981876,3584144,6981505,4431766,625549,283923,0,431104A,16,1,7.0,6185,Retusen - Saarijärven a,4,6978951,583939,,,
957,Kärenjärvi - luusua,Vuoksi,63.028127912424594,28.689819186746096,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,204,Kaavi,0408310,6992776,3585710,6992320,4433839,630139,284135,1,431105A,16,2,7.0,562,Vaikonjoen alaosan a,4,6989847,585504,10558.0,04.742.1.001,Kärenjärvi
958,Kajoonjärvi - luusua,Vuoksi,63.15185745044545,28.899162112909845,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,176,Juuka,0408320,7006859,3595897,7005911,4444671,630905,285408,1,431109B,16,1,7.0,573,Kajoonjärven la,4,7003924,595687,10726.0,04.761.1.001,Kajoonjärvi
959,Juojärvi - luusua,Vuoksi,62.570091921320554,28.685835999676545,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,90,Heinävesi,0408600,6941731,3586844,6941279,4432595,623411,284120,0,422103C,16,2,7.0,542,Juojärven la,4,6938823,586638,10259.0,04.711.1.002,Lapinpesä
960,Juojärvi - luusua,Vuoksi,62.570091921320554,28.685835999676545,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,90,Heinävesi,0408610,6941731,3586844,6941279,4432595,623411,284120,0,422103C,16,2,7.0,542,Juojärven la,4,6938823,586638,10259.0,04.711.1.002,Lapinpesä
961,"Juojärvi, Palokki",Vuoksi,62.56179534273969,28.625227764961156,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,90,Heinävesi,0408650,6940727,3583752,6940420,4429460,623341,283742,10,422103C,2,1,9.0,542,Juojärven la,4,6937819,583547,10259.0,04.711.1.002,Lapinpesä
962,"Varisvesi, Karvio",Vuoksi,62.514723351238466,28.63987437088912,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,90,Heinävesi,0408700,6935501,3584638,6935159,4430102,623051,283835,1,422105B,16,1,7.0,232,Suvasveden a,4,6932595,584433,,,
963,Kermajärvi - luusua,Vuoksi,62.39588427435379,28.752366889347268,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,90,Heinävesi,0408900,6922411,3590791,6921798,4435641,622343,284520,1,422104C,16,1,7.0,233,Kermajärven a,4,6919511,590583,5264.0,04.274.1.014,Kermajärvi
964,"Sorsavesi, Sorsakoski",Vuoksi,62.44995836755069,27.65901783100577,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,420,Leppävirta,0409550,6927384,3534192,6927384,3534192,622658,273944,0,324110B,2,1,9.0,223,Sorsaveden a,4,6924481,534007,4556.0,04.262.1.015,Välimeri
965,Osmajärvi - luusua,Vuoksi,62.35427918641417,27.801029786800996,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,915,Varkaus,0409600,6916803,3541655,6916803,3541655,622114,274815,1,323403B,16,2,7.0,222,Osmajärven a,4,6913905,541467,4541.0,04.261.1.017,Pukkilampi
966,Sysmäjärvi - luusua,Vuoksi,62.20328234268531,27.717317036741616,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,171,Joroinen,0409900,6899925,3537506,6899925,3537506,621210,274314,0,323210D,16,2,,213,Maaveden a,4,6897033,537320,,,
967,Maavesi,Vuoksi,62.21897345067355,27.576860009523447,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,171,Joroinen,0409950,6901600,3530180,6901600,3530180,621307,273448,10,323211A,2,1,9.0,213,Maaveden a,4,6898708,529997,4298.0,04.251.1.005,Sysmä
969,Lohnajärvi - luusua,Vuoksi,61.83514527875459,28.30277585369805,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,768,Sulkava,0410400,6859378,3568799,6859378,3568799,615005,281821,1,314409D,16,1,7.0,160,Hirmujoen a,4,6856503,568601,3241.0,04.172.1.001,Myllylampi
970,Kuolimo - luusua,Vuoksi,61.27172972459545,27.700825426919753,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,739,Savitaipale,0410410,6796106,3537765,6796106,3537765,611617,274214,1,313212D,16,1,7.0,134,Kuolimon la,4,6793256,537580,1069.0,04.112.1.001,Saimaa
971,"Rautjärvi, Siikakoski",Vuoksi,61.74748212503606,27.696748911730527,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,178,Juva,0410420,6849118,3536980,6849118,3536980,614449,274159,1,314211D,16,2,7.0,153,Syysjärven a,4,6846247,536795,3098.0,04.161.1.001,Koskilampi
972,Suurijärvi - luusua,Vuoksi,61.80146041817836,29.09585040453246,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,740,Savonlinna,0410600,6856718,3610690,6855260,4452478,614804,290556,1,412212B,16,1,7.0,6138,Pärpänjoen - Suurjärven va,4,6853844,610475,2415.0,04.124.1.004,Ylä-Mutajärvi
973,"Vuoksi, Imatra",Vuoksi,61.21060146982358,28.78380727341158,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,153,Imatra,0411200,6790400,3596040,6789692,4434795,611237,284712,0,411205B,16,2,,109,Vuoksen a,4,6787553,595831,,,
974,"Vuoksi, Tainionkoski",Vuoksi,61.21067203139038,28.7839043530218,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,153,Imatra,0411450,6790408,3596045,6789700,4434800,611237,284713,10,411205B,2,1,9.0,110,Ala-Saimaan la,4,6787561,595836,,,
975,"Vuoksi, Imatra",Vuoksi,61.16660564301112,28.774461522915107,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,153,Imatra,0411750,6785485,3595671,6784800,4434201,610958,284639,0,411205A,16,2,,176,Vuoksen la,4,6782640,595462,,,
976,Salmen silta,Virojoki,60.61989478795673,27.632099178197414,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,935,Virolahti,1100500,6723437,3534778,6723437,3534778,603710,273806,1,304211A,16,1,7.0,707,Vironjoen alaosan a,11,6720617,534595,12242.0,11.001.1.001,Rajalampi
977,Saanijärvi - luusua,Kymijoki,63.383202696898415,25.576475245747623,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,601,Pihtipudas,1400300,7032022,3428989,7032022,3428989,632258,253447,1,331203C,16,1,7.0,995,Saanijärven la,14,7029076,428846,15597.0,14.472.1.027,Putkilonlampi
978,Kolima - luusua,Kymijoki,63.16837071979859,25.935739077885255,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,931,Viitasaari,1400400,7007729,3446555,7007729,3446555,631004,255621,0,331109D,16,2,,977,Koliman la,14,7004793,446405,15569.0,14.471.1.020,Kärnänjärvi
979,Kolima - luusua,Kymijoki,63.16837071979859,25.935739077885255,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,931,Viitasaari,1400500,7007729,3446555,7007729,3446555,631004,255621,0,331109D,16,2,,977,Koliman la,14,7004793,446405,15569.0,14.471.1.020,Kärnänjärvi
980,"Kärnäjärvi, Kellankoski",Kymijoki,63.15644260023255,25.933476653677182,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,931,Viitasaari,1400520,7006401,3446419,7006401,3446419,630922,255613,1,331109D,16,1,7.0,6223,Kymöjärven - Kärnänjärven a,14,7003466,446269,15569.0,14.471.1.020,Kärnänjärvi
981,Heitjärvi - luusua,Kymijoki,63.0842012702002,25.055341093622985,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,265,Kivijärvi,1400710,6999390,3401925,6998349,2553502,630502,250331,1,233305B,16,2,7.0,958,Heitjärven va,14,6996457,401793,,,
982,"Kivijärvi, Potmonkoski",Kymijoki,62.95442127001984,25.256211838578455,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,216,Kannonkoski,1400800,6984637,3411678,6984068,2563932,625714,251534,0,233307A,2,1,9.0,955,Kivijärven a (bif.),14,6981710,411543,15287.0,14.443.1.001,Kivijärvi
983,"Kivijärvi, Hilmo",Kymijoki,63.06308010621172,25.335425371988052,,,Finland,Finnish Environment Institute (SYKE),discharge_daily_mean,2,216,Kannonkoski,1400850,6996639,3416011,6996259,2567700,630346,252020,0,233308D,2,1,9.0,955,Kivijärven a (bif.),14,6993707,415874,15235.0,14.441.1.001,Vuosjärvi
