,gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
1261,5004650,Najusi(Najudaegyo),영산강,35.03722222222222,126.73222222222222,-2.626,2055.8,Korea,WAMIS Open API
1262,5004655,Najusi(Donggokri),만봉천,34.9675,126.71611111111112,3.916,89.68,Korea,WAMIS Open API
1263,5004670,Najusi(Yeongsangyo),영산강,34.99888888888889,126.70472222222223,-4.57,2153.33,Korea,WAMIS Open API
1264,5004684,Najusi(Hwechilgil),문평천,35.02444444444444,126.63861111111112,12.275,21.27,Korea,WAMIS Open API
1265,5004690,Najusi(hoejinri) ,영산강,34.99888888888889,126.67111111111112,-4.53,2276.12,Korea,WAMIS Open API
1266,5004696,Juksanbo,영산강,34.971944444444446,126.63555555555556,0.0,2352.0,Korea,WAMIS Open API
1267,5004698,Juksanbo(Haryu),영산강,34.96944444444445,126.62333333333332,0.0,2355.0,Korea,WAMIS Open API
1268,5005630,Hampyeonggun(Pyeongchongyo),고막원천,35.19194444444444,126.62444444444444,23.45,27.12,Korea,WAMIS Open API
1269,5005650,Hampyeonggun(Nasangyo),고막원천,35.111666666666665,126.61194444444443,12.972,130.0,Korea,WAMIS Open API
1270,5005680,Hampyeonggun(Wongomakgyo),고막원천,35.03527777777778,126.5911111111111,1.228,193.42,Korea,WAMIS Open API
1271,5006610,Hampyeonggun(Dongganggyo),영산강,34.98416666666667,126.54555555555555,-7.026,2599.85,Korea,WAMIS Open API
1272,5006617,Hampyeonggun(Daedongjeosuji),함평천,35.11944444444445,126.51055555555556,0.0,49.18,Korea,WAMIS Open API
1273,5006620,Hampyeonggun(Yeongsugyo),함평천,35.066111111111105,126.52277777777778,4.413,96.75,Korea,WAMIS Open API
1274,5006621,Dae Dong,,35.11805555555556,126.51055555555556,,49.18,Korea,WAMIS Open API
1275,5006630,Hampyeonggun(Hakyagyo),함평천,35.01861111111111,126.52833333333334,-0.781,115.25,Korea,WAMIS Open API
1276,5006670,Muangun(Mongtandaegyo),영산강,34.90416666666667,126.52166666666666,-6.855,2866.14,Korea,WAMIS Open API
1277,5006673,Najusi(Mumyeonggyo),삼포천,34.919444444444444,126.58666666666666,-3.1,88.85,Korea,WAMIS Open API
1278,5007630,Yeongamgun(Daesingyo),영암천,34.80972222222222,126.70777777777778,0.383,263.89,Korea,WAMIS Open API
1279,5007640,Yeongamgun(Haechanggyo),영암천,34.82083333333334,126.64972222222222,-2.862,103.36,Korea,WAMIS Open API
1280,5007650,Yeongamgun(geumsuckgyo),학산천,34.76111111111111,126.60166666666666,-1.62,79.6,Korea,WAMIS Open API
1281,5008670,Muangun(Namchang5gyo),남창천,34.808611111111105,126.47972222222222,-4.255,1.86,Korea,WAMIS Open API
1282,5008690,Hagueon(nae),영산강,34.78611111111111,126.44916666666667,0.0,3469.55,Korea,WAMIS Open API
1283,5008695,Hagueon(oe),영산강,34.78611111111111,126.44916666666667,0.0,3469.55,Korea,WAMIS Open API
1284,5101620,Jangheunggun(Dongsangyo),탐진강,34.81638888888889,126.89055555555557,104.26,46.6,Korea,WAMIS Open API
1285,5101631,Jangheunggun(Jangheungdam),탐진강,34.75055555555556,126.88527777777779,0.0,193.0,Korea,WAMIS Open API
1286,5101650,Jangheunggun(Byeolcheongyo),탐진강,34.731388888888894,126.90611111111112,30.087,202.53,Korea,WAMIS Open API
1287,5101660,Gangjingun(Yongdugyo),금강천,34.696666666666665,126.82666666666667,22.71,119.2,Korea,WAMIS Open API
1288,5101670,Jangheunggun(Yeyanggyo),탐진강,34.67472222222222,126.90305555555557,14.974,267.0,Korea,WAMIS Open API
1289,5101675,Jangheunggun(Gamcheongyo),금강천,34.66222222222222,126.88666666666667,10.728,152.79,Korea,WAMIS Open API
1290,5101680,Gangjingun(Pungdongri),탐진강,34.64972222222222,126.87055555555555,6.59,462.8,Korea,WAMIS Open API
1291,5101690,Gangjingun(Seokgyogyo),탐진강,34.63638888888889,126.81611111111111,0.36,475.27,Korea,WAMIS Open API
1292,5201640, Jindogun(Namcheon1gyo),진도천,34.47972222222222,126.25916666666667,-3.46,19.65,Korea,WAMIS Open API
1293,5202670,Haenamgun(Namoegyo),해남천,34.56916666666667,126.59305555555555,22.96,36.18,Korea,WAMIS Open API
1294,5301635,Gochanggun(Moyanggyo),고창천,35.43388888888889,126.705,38.745,76.56,Korea,WAMIS Open API
1295,5301660,Gochanggun(Bujeonggyo),주진천,35.472500000000004,126.62333333333332,7.036,185.11,Korea,WAMIS Open API
1296,5301690,Gochanggun(Yongseongyo),주진천,35.529444444444444,126.595,-1.091,228.8,Korea,WAMIS Open API
1297,5302620,Yeonggwanggun(Banwagyo),와탄천,35.31638888888889,126.50722222222223,2.852,87.45,Korea,WAMIS Open API
1298,5302640,Bulgap,,35.22527777777778,126.50861111111111,,46.8,Korea,WAMIS Open API
1299,5302660,YeongGwanggun(Oegangyo),불갑천,35.24888888888889,126.46611111111112,3.368,75.62,Korea,WAMIS Open API
1300,6001650,Jejusi(Gaerongigyo),금성천,33.43666666666666,126.30083333333333,16.69,64.6,Korea,WAMIS Open API
1301,6002670,Jejusi(Je2dongsangyo),한천,33.49583333333334,126.51194444444444,51.85,33.14,Korea,WAMIS Open API
1302,6003620,Seogwiposi (Gaekkeurimingyo),창고천,33.24388888888889,126.34194444444444,5.13,43.74,Korea,WAMIS Open API
1303,6004670,Seogwiposi (Pyeonghwagyo),,33.3425,126.84666666666666,13.48,126.43,Korea,WAMIS Open API
1304,8000001,,,,,,,Korea,WAMIS Open API
1305,8000002,,,,,,,Korea,WAMIS Open API
1306,8000005,,동진강,,,,,Korea,WAMIS Open API
1307,8888888,,동복천,,,,,Korea,WAMIS Open API
1308,9000307,GoSan_WTF,,,,,,Korea,WAMIS Open API
