gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,vertical_datum
L6180,Etalle,Semois,49.6757334358866,5.59988162411097,330.586,123.86,Belgium,SPW Hydrometrie (Wallonia),DNG
L6220,Villers-devant-Orval,Marge,49.6177983441587,5.33448976224559,191.442,82.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6240,Lorcé,Lienne,50.409535531348,5.76906753968805,190.15,147.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6260,Upigny,Mehaigne,50.5806835523476,4.86404775730322,144.68,17.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6270,Lavaux-Sainte-Anne,Wimbe,50.12083806447,5.09986331689282,158.81,93.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6280,Opheylissem,Petite Gette,50.7390020347794,4.98287767780707,51.258,134.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6290,Amberloup,Ourthe Occidentale,50.0356305815099,5.52639526365704,371.902,109.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6300,Vieuxville,Ruisseau de Lembrée,50.3943699154091,5.53710554152364,130.153,51.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6310,Forrières,Lhomme,50.1320837171006,5.27850331317573,200.6,246.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6320,Grupont,Lhomme,50.0923033752133,5.27773111455632,226.33,179.91,Belgium,SPW Hydrometrie (Wallonia),DNG
L6330,Ouren,Our,50.1419350217663,6.14181425505029,325.046,382.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6340,Eben-Emael,Geer,50.7817807239457,5.66359849345239,63.169,452.26,Belgium,SPW Hydrometrie (Wallonia),DNG
L6350,Couvin,Eau Noire,50.0335843196992,4.49566002624691,195.688,102.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6360,Eprave,Lhomme,50.1394211651844,5.16398290833778,147.61,478.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6380,Olloy-sur-Viroin,Viroin,50.0744313125907,4.59839191347568,136.46,491.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6390,Dalhem,Berwinne,50.7195281743918,5.72294521452676,83.926,118.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6400,Gedinne,Houille,49.9813461956571,4.9348186202447,308.76,52.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6430,Harmignies,Trouille,50.3985545159616,4.014398487757,44.194,79.89,Belgium,SPW Hydrometrie (Wallonia),DNG
L6440,Virton,Ton,49.5671321205915,5.53647526653581,207.254,89.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6450,Estaimpuis,Espierres,50.697091254438,3.28050111304968,14.777,72.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6461,Marneffe,Burdinale,50.5748291354949,5.14582827599042,104.97,26.78,Belgium,SPW Hydrometrie (Wallonia),DNG
L6470,Ambresin,Mehaigne,50.6268347109466,5.04407249910583,123.363,194.72,Belgium,SPW Hydrometrie (Wallonia),DNG
L6510,Stavelot,Amblève,50.3779579618661,5.88482103628497,245.58,491.63,Belgium,SPW Hydrometrie (Wallonia),DNG
L6520,Malmedy,Warche,50.425831750978,6.02199374022001,329.55,183.42,Belgium,SPW Hydrometrie (Wallonia),DNG
L6530,Aublain,Eau Blanche,50.0607927815509,4.40160266133682,0.0,106.22,Belgium,SPW Hydrometrie (Wallonia),DNG
L6550,Brizy,Ourthe Orientale,50.1480880369537,5.84580157131514,358.026,96.21,Belgium,SPW Hydrometrie (Wallonia),DNG
L6570,Ghoy,Ruisseau d'Ancre,50.7195463526823,3.81611104035088,20.14,77.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6590,Lens,Dendre Orientale,50.5557860638227,3.90176457613475,56.913,43.95,Belgium,SPW Hydrometrie (Wallonia),DNG
L6600,Spiennes,Trouille,50.4223848796252,3.9849922496579,38.14,93.03,Belgium,SPW Hydrometrie (Wallonia),DNG
L6610,Hérock,Lesse,50.1735169113426,5.04673162852466,123.74,1156.02,Belgium,SPW Hydrometrie (Wallonia),DNG
L6630,Thuin,Bieme l'Eau,50.3377401079343,4.28558512707619,117.537,85.89,Belgium,SPW Hydrometrie (Wallonia),DNG
L6640,Noirhat,Dyle,50.6314123551909,4.53664005812116,9999.0,52.22,Belgium,SPW Hydrometrie (Wallonia),DNG
L6650,Rochefort,Lhomme,50.1580940199611,5.22458587168085,0.0,424.87,Belgium,SPW Hydrometrie (Wallonia),DNG
L6660,Sippenaeken,Gueule,50.750476138336,5.94075456142575,127.414,121.0,Belgium,SPW Hydrometrie (Wallonia),DNG
L6671,Hemptinne,Soile,50.6025238898512,4.99091984809068,132.87,61.41,Belgium,SPW Hydrometrie (Wallonia),DNG
L6690,Erezée,Aisne,50.2975243786484,5.54222078828098,252.01,67.39,Belgium,SPW Hydrometrie (Wallonia),DNG
L6710,Givry,Trouille,50.3726373258035,4.03338669648699,61.125,55.72,Belgium,SPW Hydrometrie (Wallonia),DNG
L6721,Bougnies,By,50.3854524571586,3.94028835527884,70.223,27.22,Belgium,SPW Hydrometrie (Wallonia),DNG
L6770,Dalhem,Bolland,50.713440983012,5.72217546553957,88.65,29.26,Belgium,SPW Hydrometrie (Wallonia),DNG
L6790,Spixhe,Wayai,50.5211704533669,5.82036877251458,172.132,93.78,Belgium,SPW Hydrometrie (Wallonia),DNG
L6840,Daverdisse,Ruisseau de Gembes,50.0277834604966,5.11622075416486,223.154,87.23,Belgium,SPW Hydrometrie (Wallonia),DNG
L6850,Sprimont,Ruisseau de Laval,50.0367553171708,5.54760069743014,377.02,73.87,Belgium,SPW Hydrometrie (Wallonia),DNG
L6861,Baisieux,Petite Honnelle,50.3875088706854,3.69568781457084,32.11,28.79,Belgium,SPW Hydrometrie (Wallonia),DNG
L6870,Marchipont,Anneau,50.3783191416963,3.6651252736762,34.201,78.19,Belgium,SPW Hydrometrie (Wallonia),DNG
L6880,Beaumont,Hantes,50.2295535438712,4.23338305621395,160.355,92.39,Belgium,SPW Hydrometrie (Wallonia),DNG
L6900,Awirs,Ruisseau des Awirs,50.5923543433161,5.41152059292118,78.063,33.87,Belgium,SPW Hydrometrie (Wallonia),DNG
L6910,Pecq,Rieu du Pas à Wasmes,50.6739824873243,3.33168652623493,13.188,40.59,Belgium,SPW Hydrometrie (Wallonia),DNG
L6920,Escanaffles,Rieu de la Lhaye,50.7351164829932,3.45202171575294,12.306,55.85,Belgium,SPW Hydrometrie (Wallonia),DNG
L6930,Falisolle,Ruisseau de Fosses,50.4241962916439,4.62560440240391,97.922,57.37,Belgium,SPW Hydrometrie (Wallonia),DNG
L6940,Hargimont,Hédrée,50.1860764640765,5.30658950886016,0.0,45.12,Belgium,SPW Hydrometrie (Wallonia),---
L6950,Maffle,Grande Hunelle,50.605985163236,3.80911657290653,34.282,80.87,Belgium,SPW Hydrometrie (Wallonia),DNG
L6980,Martilly,Ruisseau de Neufchâteau,49.8080367170406,5.36503340891827,352.47,65.94,Belgium,SPW Hydrometrie (Wallonia),DNG
L7000,Vresse-sur-Semois,Ruisseau du Moulin,49.8731141195841,4.93833987616244,184.69,61.78,Belgium,SPW Hydrometrie (Wallonia),DNG
