"gauge_id","latitude","longitude"
"145101C",-28.06222222,153.04055556
"145102A",-27.90222222,153.0975
"145105B",-28.002069,153.062911
"145196A",-27.78305556,153.18972222
"614034",-32.65009725,115.93201521
"2122341",-34.520614,150.507645
"A5030516",-35.0394,138.7605
"A5030516",-35.0394,138.7605
"916003A",-18.2774,142.3396
"G0060500",-23.733637,133.857733
"G0060501",-23.742329,133.83519
"003302A",-23.64791,145.21535
"118106A",-19.38660556,146.95793889
"802197",-18.2772783,125.53347025
"126005A",-21.36416667,149.1525
"G0280004",-22.690916,133.628478
"616189",-31.751071324,116.024830094
"416313A",-28.90305728,151.27166364
"G9290005",-14.131872,136.567817
"138102B",-26.36726533,152.62217555
"138102A",-26.36927348,152.61339837
"138102C",-26.3654542,152.62017678
"603172",-34.69672184,117.30123612
"806002",-14.87501855,125.83331324
"616092",-32.078355232,115.978799149
"602005",-34.889568669,118.007751255
"A4260629",-35.3275,138.9968
"A4260503",-35.2273,138.8566
"A4261073",-35.365,139.0017
"A4261220",-35.36531,139.001569
"A4261074",-35.3048,138.9699
"A4261407",-35.153474,138.815546
"A4261101",-35.2797,138.9177
"2122323",-34.361155,150.8485
"WP220",-38.39985797,144.16682792
"WP221",-38.39985797,144.16682792
"WP222",-38.39552969,144.18566245
"WP223",-38.39552969,144.18566245
"WP224",-38.4016074,144.14744229
"WP225",-38.34477809,144.17049467
"G9290120",-13.978584,136.462411
"G9290006",-13.977735,136.468014
"607025",-34.07282786,116.84216884
"607026",-34.08676545,116.83127082
"107003A",-15.687795,145.208518
"107002A",-15.64394444,145.19316667
"6162796",-31.99224942,115.93608991
"616125",-31.99502216,115.93540159
"607011",-34.50036153,116.35306291
"607012",-34.51159586,116.3458949
"922002A",-13.54880556,142.16466667
"922001A",-13.417588,142.920737
"607032",-34.287009843,116.066631332
"617017",-30.39049759,115.068316085
"G8110073",-16.616122,131.831269
"130365A",-23.62847222,150.38186111
"A5100500",-30.5849,138.3585
"G0070001",-22.515183,136.401224
