"gauge_id","latitude","longitude"
"02452500",33.8706599,-87.0677799
"02374250",31.06712374,-87.0616352
"02423647",33.09817509,-87.054716
"02374660",31.1918415,-87.0263588
"02423000",32.40569225,-87.0186007
"02460500",33.6056616,-87.0069405
"02450200",33.9528806,-87.0038916
"02461640",33.39983244,-86.9933268
"02460000",33.57260626,-86.9924953
"02374500",31.41850006,-86.9866403
"02425500",32.07931124,-86.9838737
"02461630",33.3995546,-86.9836043
"02456500",33.7098268,-86.9833305
"02461500",33.4192762,-86.9827711
"02450215",33.8945474,-86.9775007
"02457704",33.66343834,-86.9736073
"02457670",33.64232728,-86.95416209
"02423800",33.0576205,-86.95276899
"02423630",33.3262234,-86.9497141
"03577225",34.7639782,-86.9463954
"03576500",34.37315189,-86.933617
"02458600",33.5481615,-86.9258266
"02450180",33.87204689,-86.9222211
"02422500",32.5829103,-86.9035991
"02458502",33.5239948,-86.8911032
"03576400",34.8028666,-86.8833373
"02423555",33.28455786,-86.8824901
"02458450",33.5176059,-86.8791584
"02461192",33.4926111,-86.8721722
"02457595",33.5970492,-86.8680483
"02456330",33.73621399,-86.8666615
"02456305",33.70788096,-86.8597165
"03576250",34.751757,-86.8233348
"02458300",33.54260504,-86.8174907
"02423586",33.4487185,-86.8136007
"02423500",33.36344373,-86.8130446
"02456000",33.74037995,-86.8124936
"0242354750",33.31344546,-86.8063775
"02455900",33.80843478,-86.8011058
"02374000",31.16378587,-86.7999624
"02373000",31.4537758,-86.7869139
"02458200",33.54593804,-86.7858233
"02423496",33.3692767,-86.7841551
"02421300",32.4570798,-86.7791501
"02373800",31.26183739,-86.7632969
"02458190",33.54843779,-86.7613783
"0242354650",33.3449441,-86.7594183
"02455500",33.8303785,-86.7558273
"02457000",33.60149249,-86.7555457
"02456998",33.61065895,-86.7455456
"02423425",33.4156637,-86.7397099
"02450000",34.01204356,-86.73666329
"02458148",33.5770483,-86.7188778
"02423571",33.52093809,-86.7169325
"02423380",33.4817724,-86.7127653
"02369800",31.02767985,-86.7099567
"03575830",34.6973134,-86.6999967
"02423414",33.43982948,-86.6988758
"02455980",33.71121273,-86.6961013
"02422000",32.26680644,-86.69442369
"02449838",34.1725,-86.69388889
"03576148",34.4137049,-86.687774
"02425300",31.90070606,-86.6849765
"02423410",33.4601065,-86.6702642
"02373500",31.47683085,-86.6583002
"0242340550",33.44844026,-86.6444302
"02449775",34.1162085,-86.63388229
"03576000",34.625647,-86.6294384
"03575980",34.69259115,-86.627494
"02423400",33.4998273,-86.6141521
"03575930",34.72925765,-86.60860449
"02455280",33.92009906,-86.6080462
"02449882",34.0798198,-86.60777
"03575933",34.72342434,-86.6016598
"02372500",31.25544969,-86.6002372
"02421500",32.16430978,-86.599976
"02423130",33.62232504,-86.599431
"03575890",34.72759099,-86.5933262
"02408150",32.89027778,-86.5791667
"02423398",33.52427129,-86.5755404
"02455000",34.02454235,-86.5741573
"02454995",34.04509769,-86.571935
"02423397",33.53454886,-86.5624847
"03575500",34.57175806,-86.5580466
"0357568980",34.6642578,-86.5541579
"02407500",33.30650077,-86.5510938
"02423160",33.60371416,-86.5491517
"02449870",34.1356521,-86.53776759
"02367800",31.01018008,-86.537174
"02423190",33.5959365,-86.5316512
"02372430",31.34822474,-86.5294047
"02372422",31.3612799,-86.5196826
"03574975",34.8450896,-86.517769
"02408000",32.95873369,-86.5174797
"02407514",33.32066689,-86.4952592
"03575000",34.82286756,-86.4830456
"03574768",34.88064458,-86.48054629
"0357479650",34.96092128,-86.4636024
"03575100",34.7492568,-86.4466551
"02455185",33.8606544,-86.4458178
"02409500",32.8076265,-86.4427544
"02407900",33.0390089,-86.4249778
"02420000",32.41152597,-86.40830579
"02372250",31.59627177,-86.40551809
"02405500",33.44760728,-86.386924
"02454500",34.13454047,-86.3866505
"02401370",33.81371037,-86.3816486
"02407000",33.29177917,-86.36386659
"02421115",32.15292215,-86.3535796
"02367500",31.2707251,-86.3135636
"02401387",33.8959317,-86.311369
"02409000",32.98373234,-86.3071966
"03574500",34.6242547,-86.3063737
"02421000",32.30736239,-86.2994126
"03573500",34.3731468,-86.2894264
"02372000",31.72432298,-86.2782944
"02406930",33.21178164,-86.273308
"02408540",32.9167896,-86.2702507
"02401390",33.8398211,-86.2627559
"02454420",34.10842934,-86.26108999
"02411000",32.6140204,-86.2549702
"02419977",32.4223593,-86.2549683
"02401450",33.91815367,-86.2522003
"02371500",31.57349458,-86.2516226
"02401460",33.90232049,-86.2474779
"02406500",33.35955497,-86.2341414
"02405000",33.52149445,-86.2260868
"02371470",31.5948829,-86.22078879
"02408500",32.9451222,-86.218305
"02402500",33.60565898,-86.1991419
"02419890",32.43985898,-86.1955222
"02364570",31.12100846,-86.1868896
"03573000",34.30148154,-86.1813668
"02401470",33.9692643,-86.177754
"03574100",34.91,-86.1683333
"02410000",32.68179654,-86.1277446
"02404500",33.56066019,-86.1263617
"02371200",31.81404388,-86.1207899
"03573182",34.29842588,-86.116643
"02406000",33.3901097,-86.1124714
"02401500",33.9031538,-86.109974
"02364500",31.11267588,-86.0993868
"02404400",33.5484383,-86.0969163
"02363500",31.41516645,-86.0621685
"02401000",34.0981515,-86.0380286
"02405800",33.37733247,-86.0227466
"02401895",33.7803769,-85.9983035
"02371000",31.8445999,-85.99467429
"03572900",34.3784235,-85.9902524
"02419670",32.395,-85.9722222
"02362240",31.27239318,-85.9582737
"02414800",33.11900716,-85.9446875
"02404000",33.5706606,-85.93052259
"03572690",34.4986981,-85.9296966
"02403500",33.60288199,-85.9258005
"03572110",34.93424968,-85.9174783
"03572153",34.87416667,-85.9108333
"02418000",32.66763104,-85.906627
"02401700",33.87065509,-85.90024619
"02418500",32.51263566,-85.8891253
"02365000",31.02712398,-85.8838246
"02415000",33.06539786,-85.8780186
"02401800",33.8159335,-85.8727452
"02416000",32.9134576,-85.8710728
"02362000",31.0412902,-85.8521574
"02403395",33.60038296,-85.8277423
"02416500",32.78985008,-85.818848
"02403310",33.60204998,-85.7852411
"02361500",31.15934229,-85.7843789
"02363000",31.59488716,-85.7829975
"02400680",34.43814386,-85.7671907
"02414715",32.97734526,-85.7396808
"02419000",32.4768045,-85.69495359
"02403200",33.66343806,-85.68773909
"02399200",34.2889813,-85.6805204
"02416360",32.78545278,-85.64283889
"03568715",34.6134167,-85.6305221
"02399000",34.39758896,-85.6266308
"02398950",34.4973111,-85.6163028
"02400100",34.06509836,-85.6141287
"02414000",33.24928328,-85.6116229
"02361000",31.3429492,-85.6104912
"02412177",33.63760608,-85.60801439
"02403170",33.72522778,-85.6011972
"02412500",33.32622575,-85.5919005
"02418230",32.62680015,-85.5880076
"02400000",33.9564895,-85.5771826
"02398500",34.2631484,-85.5607947
"02414500",33.11678684,-85.5607875
"02413500",33.349281,-85.5452326
"02412000",33.622885,-85.5132894
"02398300",34.29036965,-85.5091268
"02360000",31.66377696,-85.5049396
"02398250",34.32759068,-85.5032935
"02398195",34.44675357,-85.4999608
"02418760",32.5481918,-85.4805044
"02360500",31.37322677,-85.47715769
"02399800",33.91510148,-85.4657903
"02397530",34.20194444,-85.45325
"02414525",33.15873099,-85.40161619
"02413300",33.43733498,-85.399118
"02413400",33.332338,-85.3607827
"02342933",32.0176572,-85.2957704
"02342200",32.563748,-85.2766093
"02339225",33.1223435,-85.2491113
"02339495",32.9015159,-85.1963308
"02343700",31.35517405,-85.1846536
"02343300",31.47350458,-85.162431
"02343000",31.86321687,-85.1610435
"02343500",31.2840655,-85.0957629
"023432415",31.62219444,-85.0591667
"02344000",31.11657069,-85.0471513
"02342500",32.31681467,-85.014931
"15297617",51.87584326,-176.663309
"15297625",51.93639769,-176.6519277
"15635000",64.9578393,-166.2026442
"15748000",68.1104,-165.7557427
"15625900",64.7883333,-165.6316667
"15621000",64.5633967,-165.5098082
"15625850",64.80777778,-165.4295278
"15668200",64.9292509,-164.8726288
"15712000",65.2206503,-164.6234873
"15304400",60.8057973,-164.598393
"15716010",65.843729,-164.4279933
"15583500",64.6981485,-164.1684432
"15747000",67.8754405,-163.6773733
"15580095",64.8919444,-163.67
"15746900",68.0776749,-163.190455
"15746991",68.0468445,-163.0290619
"1574699020",68.0851795,-162.971567
"15746980",68.0932357,-162.9493459
"15746000",67.5710024,-162.9467639
"15746990",68.0887914,-162.9424008
"15746988",68.0835148,-162.8840664
"15565447",61.9336866,-162.8829356
"15746983",68.0737929,-162.862676
"15297610",55.1769059,-162.6895109
"15743000",66.8596115,-162.6064086
"15304293",60.80480307,-161.8250755
"15304298",60.79813657,-161.7759082
"15565400",62.7887211,-160.699352
"15297602",55.3150102,-160.512013
"15297603",55.3416777,-160.4861789
"15565700",63.9342965,-160.3074725
"15744500",66.972994,-160.1336307
"15304200",60.3520369,-159.9189256
"15302840",59.6034216,-159.1161079
"15297585",56.3939064,-158.937012
"15297580",56.4532127,-158.9182398
"15303150",59.1475833,-158.889422
"15303100",59.19147378,-158.8335894
"15301500",60.1539944,-158.7366923
"15565200",64.3271084,-158.7219249
"15303010",59.2253657,-158.674699
"15303011",59.20647667,-158.6694205
"15303000",59.27425658,-158.5958113
"15302800",59.7945449,-158.5541729
"15302000",59.93483,-158.1900062
"15304010",61.8893006,-158.156842
"15304000",61.8687445,-158.1137848
"15744000",67.08638179,-157.8502846
"15302812",59.415,-157.8041667
"15302500",59.3484391,-157.4752426
"15803000",70.4953764,-157.395848
"15743850",66.9455603,-156.9116193
"15798700",71.25930339,-156.7859722
"15799300",71.2940268,-156.7718103
"15799000",71.2745826,-156.7323623
"15302300",59.8376227,-156.6938693
"15297900",58.6848293,-156.6710242
"15302320",59.80901149,-156.6669229
"15565235",63.144371,-156.5231983
"15303900",62.0512773,-156.2129069
"15300520",59.337622,-156.077443
"15303700",62.8843697,-155.941803
"15300500",59.32817987,-155.9013295
"15302250",59.8424682,-155.7185564
"15303600",62.9521517,-155.5887347
